time,x,y,vx,vy
1.8600000000000014,16.972640501806623,9.51083767041459,8.302735949819354,-4.179083767041459
1.8700000000000014,17.055626361459503,9.468577884492113,8.294437363854065,-4.272857788449211
1.8800000000000014,17.13852927673183,9.425380827069414,8.286147072326832,-4.366538082706941
1.8900000000000015,17.22134933052653,9.381247434949515,8.277865066947362,-4.460124743494951
1.9000000000000015,17.30408660566366,9.3361786439991,8.26959133943365,-4.55361786439991
1.9100000000000015,17.386741184880506,9.290175389149457,8.261325881511965,-4.6470175389149455
1.9200000000000015,17.469313150831653,9.24323860439741,8.253068684916851,-4.740323860439741
1.9300000000000015,17.55180258608907,9.195369222806251,8.24481974139111,-4.833536922280625
1.9400000000000015,17.634209573142208,9.146568176506676,8.236579042685797,-4.9266568176506675
1.9500000000000015,17.71653419439805,9.096836396697716,8.228346580560213,-5.019683639669772
1.9600000000000015,17.798776532181233,9.046174813647669,8.220122346781896,-5.112617481364767
1.9700000000000015,17.880936668734098,8.994584356695029,8.21190633312661,-5.205458435669503
1.9800000000000015,17.963014686216788,8.942065954249417,8.203698531378341,-5.298206595424942
1.9900000000000015,18.045010666707327,8.888620533792508,8.195498933329288,-5.390862053379251
2.0000000000000013,18.126924692201705,8.834249021878959,8.18730753077985,-5.483424902187895
2.010000000000001,18.20875684461395,8.778952344137334,8.179124315538626,-5.575895234413733
2.020000000000001,18.290507205776226,8.722731425271034,8.170949279422398,-5.668273142527103
2.0300000000000007,18.372175857438897,8.665587189059215,8.162782414256132,-5.760558718905921
2.0400000000000005,18.453762881270624,8.607520558357718,8.15462371187296,-5.852752055835771
2.0500000000000003,18.535268358858435,8.548532455099991,8.146473164114179,-5.944853245509998
2.06,18.616692371707817,8.488623800298008,8.13833076282924,-6.0368623800298
2.07,18.69803500124279,8.427795514043188,8.130196499875742,-6.1287795514043175
2.0799999999999996,18.779296328805987,8.366048515507323,8.122070367119422,-6.220604851550731
2.0899999999999994,18.860476435658747,8.30338372294349,8.113952356434146,-6.312338372294348
2.099999999999999,18.94157540298118,8.239802053686974,8.105842459701902,-6.403980205368696
2.109999999999999,19.02259331187226,8.175304424156183,8.097740668812794,-6.495530442415617
2.1199999999999988,19.103530243349905,8.109891749853562,8.08964697566503,-6.586989174985354
2.1299999999999986,19.184386278351052,8.043564945366512,8.081561372164915,-6.678356494536649
2.1399999999999983,19.265161497731743,7.976324924368307,8.073483850226845,-6.769632492436829
2.149999999999998,19.345855982267203,7.908172599619001,8.0654144017733,-6.860817259961898
2.159999999999998,19.426469812651924,7.839108882966345,8.057353018734828,-6.9519108882966325
2.1699999999999977,19.507003069499742,7.769134685346699,8.049299693050045,-7.0429134685346675
2.1799999999999975,19.587455833343924,7.69825091678594,8.041254416665627,-7.133825091678592
2.1899999999999973,19.667828184637237,7.626458486400376,8.033217181536296,-7.224645848640035
2.199999999999997,19.74812020375204,7.553758302397653,8.025187979624816,-7.315375830239763
2.209999999999997,19.82833197098036,7.480151272077661,8.017166802901984,-7.4060151272077634
2.2199999999999966,19.90846356653397,7.405638301833447,8.009153643346623,-7.496563830183342
2.2299999999999964,19.988515070544473,7.330220297152115,8.001148492945573,-7.587022029715208
2.239999999999996,20.068486563063377,7.253898162615736,7.9931513436936825,-7.67738981626157
2.249999999999996,20.148378124062184,7.176672801902251,7.985162187593802,-7.767667280190222
2.259999999999996,20.22818983343246,7.098545117786374,7.9771810166567745,-7.857854511778634
2.2699999999999956,20.30792177098592,7.019516012140497,7.969207822901428,-7.947951601214046
2.2799999999999954,20.38757401645451,6.939586385935588,7.961242598354569,-8.037958638593555
2.289999999999995,20.467146649490484,6.858757139242097,7.953285335050971,-8.127875713924206
2.299999999999995,20.54663974966648,6.7770291712308515,7.945336025033371,-8.217702917123082
2.3099999999999947,20.626053396475605,6.694403380173958,7.937394660352458,-8.307440338017393
2.3199999999999945,20.70538766933151,6.610880663445702,7.929461233066868,-8.397088066344567
2.3299999999999943,20.78464264756848,6.52646191752344,7.921535735243171,-8.48664619175234
2.339999999999994,20.863818410441493,6.4411480379885,7.913618158955869,-8.576114803798847
