time,x,y,vx,vy,energy,angular_momentum
0.41300000000000003,-0.8542806483278783,0.5198472619920572,-3.2662046675369445,-5.367390403411047,-19.73920879504842,6.28318530717958
0.41400000000000003,-0.8575299910970972,0.5144696107783495,-3.2324167365950496,-5.387805878275063,-19.739208795035914,6.28318530717958
0.41500000000000004,-0.8607454818010684,0.5090716502355072,-3.19850120521306,-5.408008660842826,-19.739208795023558,6.283185307179581
0.41600000000000004,-0.8639269935075232,0.5036535934566639,-3.164459412238898,-5.427997953645212,-19.739208795011326,6.28318530717958
0.417,-0.8670744006255461,0.4982156543282168,-3.130292701503929,-5.447772967640523,-19.739208794999215,6.283185307179581
0.418,-0.8701875789105311,0.4927580475213829,-3.0960024217699194,-5.467332922245628,-19.73920879498725,6.283185307179581
0.419,-0.873266405469086,0.48728098848372553,-3.061589926675798,-5.486677045366767,-19.73920879497541,6.283185307179581
0.42,-0.8763107587638826,0.48178469343064934,-3.027056574684225,-5.505804573430013,-19.739208794963698,6.283185307179581
0.421,-0.8793205186184544,0.4762693793368655,-2.9924037290279717,-5.524714751411411,-19.739208794952138,6.283185307179581
0.422,-0.8822955662219386,0.4707352639278265,-2.9576327576561114,-5.543406832866765,-19.7392087949407,6.283185307179581
0.423,-0.8852357841337666,0.4651825656711319,-2.922745033180025,-5.561880079961098,-19.7392087949294,6.28318530717958
0.424,-0.8881410562882986,0.4596115037679043,-2.88774193281922,-5.580133763497765,-19.739208794918227,6.28318530717958
0.425,-0.891011267999405,0.45402229814413636,-2.852624838346974,-5.598167162947228,-19.739208794907185,6.283185307179581
0.426,-0.8938463059649926,0.4484151694420098,-2.8173951360357896,-5.61597956647549,-19.7392087948963,6.283185307179581
0.427,-0.8966460582714766,0.4427903390111854,-2.7820542166026794,-5.633570270972182,-19.739208794885524,6.283185307179579
0.428,-0.8994104143981979,0.4371480289000655,-2.746603475154273,-5.650938582078312,-19.73920879487489,6.283185307179579
0.429,-0.9021392652217851,0.4314884618470288,-2.7110443111317504,-5.6680838142136585,-19.739208794864407,6.28318530717958
0.43,-0.9048325030204614,0.42581186127163817,-2.6753781282556037,-5.68500529060383,-19.739208794854058,6.283185307179579
0.431,-0.9074900214782963,0.42011845126582115,-2.6396063344702334,-5.701702343306969,-19.73920879484384,6.283185307179579
0.432,-0.9101117156894019,0.41440845658502423,-2.603730341888374,-5.718174313240106,-19.739208794833765,6.283185307179578
0.433,-0.912697482162073,0.4086821026393409,-2.5677515667353576,-5.734420550205173,-19.739208794823814,6.283185307179579
0.434,-0.9152472188228725,0.4029396154846139,-2.531671429293215,-5.750440412914654,-19.73920879481402,6.283185307179578
0.435,-0.9177608250206595,0.3971812218135116,-2.495491353844616,-5.766233269016895,-19.73920879480434,6.283185307179578
0.436,-0.9202382015305618,0.3914071489465801,-2.459212768616654,-5.781798495121055,-19.739208794794823,6.283185307179578
0.437,-0.9226792505578928,0.3856176248232695,-2.4228371057244695,-5.797135476821706,-19.739208794785444,6.283185307179578
0.438,-0.9250838757420108,0.37981287799293667,-2.3863658011147293,-5.812243608723075,-19.7392087947762,6.283185307179579
0.439,-0.9274519821601223,0.37399313760582337,-2.349800294508946,-5.827122294462937,-19.739208794767087,6.283185307179578
0.44,-0.9297834763310286,0.36815863340401084,-2.3131420293466527,-5.841770946736142,-19.73920879475813,6.283185307179579
0.441,-0.9320782662188156,0.3623095957123511,-2.276392452728431,-5.856188987317797,-19.7392087947493,6.283185307179579
0.442,-0.9343362612364856,0.35644625542937525,-2.2395530153587946,-5.870375847086075,-19.73920879474061,6.283185307179579
0.443,-0.9365573722495333,0.35056884401817895,-2.202625171488928,-5.884330966044679,-19.739208794732082,6.283185307179579
0.444,-0.9387415115794635,0.3446775934972859,-2.165610378859289,-5.8980537933449355,-19.73920879472368,6.283185307179579
0.445,-0.9408885930072519,0.3387727364314891,-2.1285100986420726,-5.911543787307532,-19.739208794715434,6.283185307179579
0.446,-0.9429985317767476,0.33285450592267085,-2.0913257953835376,-5.924800415443892,-19.73920879470732,6.283185307179578
0.447,-0.945071244598019,0.3269231356006013,-2.0540589369462023,-5.937823154477186,-19.739208794699348,6.283185307179579
0.448,-0.9471066496506401,0.32097885961371647,-2.016710994450908,-5.950611490362978,-19.73920879469152,6.283185307179579
0.449,-0.9491046665869207,0.3150219126198754,-1.979283442218756,-5.9631649183095154,-19.73920879468384,6.283185307179578
0.45,-0.9510652165350775,0.30905252977709746,-1.941777757712915,-5.975482942797642,-19.73920879467631,6.283185307179577
0.451,-0.9529882221023465,0.3030709467342801,-1.904195421480308,-5.987565077600354,-19.73920879466892,6.283185307179577
0.452,-0.9548736073780381,0.2970773996218967,-1.8665379170931757,-5.999410845801982,-19.739208794661668,6.283185307179577
0.453,-0.9567212979365328,0.2910721250426761,-1.828806731090521,-6.011019779817018,-19.739208794654566,6.283185307179577
0.454,-0.9585312208402191,0.2850553600622627,-1.7910033529194362,-6.022391421408558,-19.739208794647606,6.2831853071795765
0.455,-0.9603033046423717,0.279027342199859,-1.7531292748763163,-6.033525321706387,-19.739208794640806,6.2831853071795765
0.456,-0.9620374793899718,0.2729883094188499,-1.7151859920479586,-6.044421041224693,-19.739208794634127,6.283185307179577
0.457,-0.9637336766264676,0.26693850011740955,-1.6771750022525542,-6.055078149879404,-19.739208794627608,6.2831853071795765
0.458,-0.9653918293944768,0.26087815311909107,-1.6390978059805696,-6.0654962270051636,-19.739208794621238,6.2831853071795765
0.459,-0.9670118722384287,0.25480750766339927,-1.6009559063355243,-6.075674861371928,-19.739208794614996,6.2831853071795765
0.46,-0.9685937412071478,0.24872680339634723,-1.562750808974665,-6.085613651201192,-19.739208794608928,6.283185307179577
0.461,-0.970137373856378,0.24263628036099688,-1.5244840220495384,-6.095312204181845,-19.73920879460299,6.283185307179577
0.462,-0.9716427092512468,0.23653617898798354,-1.4861570561464679,-6.104770137485648,-19.7392087945972,6.283185307179577
0.463,-0.9731096879686709,0.23042674008602557,-1.4477714242269306,-6.113987077782345,-19.739208794591555,6.283185307179577
0.464,-0.9745382520997007,0.22430820483241884,-1.409328641567844,-6.1229626612543875,-19.739208794586062,6.283185307179577
0.465,-0.9759283452518066,0.21818081476351678,-1.3708302257017595,-6.131696533611297,-19.739208794580723,6.283185307179577
0.466,-0.9772799125511042,0.21204481176519624,-1.3322776963569674,-6.1401883501036405,-19.73920879457552,6.2831853071795765
0.467,-0.9785929006445205,0.2059004380633095,-1.2936725753975156,-6.148437775536635,-19.73920879457048,6.283185307179578
0.468,-0.9798672577018993,0.19974793621412296,-1.2550163867631436,-6.156444484283375,-19.73920879456557,6.283185307179578
0.46900000000000003,-0.9811029334180469,0.19358754909474274,-1.2163106564091353,-6.1642081602976795,-19.73920879456082,6.283185307179577
0.47000000000000003,-0.9822998790147176,0.1874195198935276,-1.1775569122460912,-6.171728497126566,-19.739208794556223,6.283185307179578
0.47100000000000003,-0.983458047242539,0.1812440921004896,-1.1387566840796244,-6.179005197922339,-19.739208794551775,6.283185307179577
0.47200000000000003,-0.9845773923828768,0.17506150949768293,-1.0999115035499818,-6.1860379754543064,-19.73920879454747,6.283185307179577
0.47300000000000003,-0.9856578702496389,0.168872016149581,-1.0610229040715926,-6.192826552120112,-19.73920879454332,6.283185307179577
0.47400000000000003,-0.9866994381910199,0.1626758563934427,-1.0220924207725468,-6.199370659956688,-19.73920879453932,6.2831853071795765
0.47500000000000003,-0.987702055091184,0.15647327482966764,-0.9831215904340067,-6.205670040650831,-19.739208794535458,6.283185307179577
0.47600000000000003,-0.9886656813718879,0.15026451631214105,-0.9441119514295523,-6.211724445549393,-19.739208794531752,6.283185307179577
0.47700000000000004,-0.9895902789940431,0.14404982593856885,-0.9050650436644646,-6.217533635669096,-19.739208794528203,6.2831853071795765
0.47800000000000004,-0.9904758114592168,0.13782944904080285,-0.8659824085149483,-6.223097381705956,-19.7392087945248,6.283185307179577
0.47900000000000004,-0.9913222438110729,0.13160363117515694,-0.8268655887672964,-6.228415464044336,-19.739208794521545,6.2831853071795765
0.48,-0.9921295426367513,0.1253726181127142,-0.7877161285569991,-6.233487672765612,-19.73920879451844,6.283185307179577
0.481,-0.9928976760681869,0.11913665582962571,-0.7485355733078,-6.238313807656453,-19.73920879451549,6.283185307179577
0.482,-0.9936266137833669,0.11289599049740127,-0.7093254696707004,-6.242893678216721,-19.73920879451269,6.2831853071795765
0.483,-0.9943163270075283,0.10665086847319226,-0.6700873654629169,-6.247227103666993,-19.739208794510034,6.283185307179577
0.484,-0.9949667885142928,0.10040153629006729,-0.6308228096067912,-6.2513139129556885,-19.739208794507533,6.283185307179577
0.485,-0.9955779726267419,0.09414824064728089,-0.5915333520686573,-6.255153944765822,-19.73920879450518,6.2831853071795765
0.486,-0.99614985521843,0.08789122840053565,-0.5522205437976678,-6.258747047521369,-19.73920879450299,6.2831853071795765
0.487,-0.9966824137143372,0.08163074655223815,-0.5128859366645805,-6.262093079393242,-19.73920879450094,6.283185307179577
0.488,-0.9971756270917592,0.07536704224174916,-0.4735310834005091,-6.265191908304895,-19.739208794499042,6.2831853071795765
0.489,-0.9976294758811382,0.06910036273562836,-0.4341575375356404,-6.268043411937527,-19.73920879449731,6.2831853071795765
0.49,-0.9980439421668305,0.0628309554178741,-0.3947668533379194,-6.270647477734915,-19.739208794495713,6.283185307179576
0.491,-0.9984190095878139,0.056559067780158526,-0.3553605857517054,-6.27300400290785,-19.73920879449427,6.283185307179576
0.492,-0.9987546633383338,0.0502849474120584,-0.3159402903364018,-6.275112894438197,-19.739208794492978,6.283185307179576
0.493,-0.9990508901684868,0.044008841991282126,-0.27650752320506095,-6.276974069082564,-19.739208794491848,6.2831853071795765
0.494,-0.999307678384744,0.03773099927389327,-0.23706384096296787,-6.278587453375583,-19.739208794490857,6.2831853071795765
0.495,-0.9995250178504127,0.03145166708453096,-0.1976108006462043,-6.279952983632817,-19.739208794490025,6.283185307179576
0.496,-0.9997028999860363,0.02517109330662764,-0.1581499596601955,-6.281070605953265,-19.739208794489333,6.283185307179576
0.497,-0.9998413177697331,0.018889525872624432,-0.11868287571824285,-6.281940276221493,-19.73920879448881,6.283185307179576
0.498,-0.9999402657374729,0.01260721275418465,-0.07921110678004419,-6.282561960109374,-19.739208794488423,6.283185307179576
0.499,-0.9999997399832932,0.006324401952405683,-0.039736210990204295,-6.28293563307744,-19.7392087944882,6.283185307179576
0.5,-1.0000197381594533,0.0000413414880297688,-0.0002597466167382767,-6.283061280375858,-19.739208794488118,6.2831853071795765
0.501,-1.0000002594765267,-0.006241720608346031,0.03921672801043004,-6.282938897044999,-19.7392087944882,6.2831853071795765
0.502,-0.9999413047034325,-0.012524536306060229,0.0786916545609721,-6.282568487915647,-19.739208794488434,6.283185307179576
0.503,-0.9998428761674047,-0.018806857584177324,0.11816347476565864,-6.281950067608801,-19.739208794488814,6.2831853071795765
0.504,-0.9997049777539011,-0.025088436441277832,0.1576306304778613,-6.281083660535099,-19.73920879448934,6.283185307179576
0.505,-0.999527614906449,-0.031369024905247525,0.1970915637350494,-6.279969300893857,-19.739208794490025,6.2831853071795765
0.506,-0.999310794626431,-0.03764837504306555,0.2365447168202795,-6.278607032671715,-19.73920879449085,6.283185307179576
0.507,-0.9990545254728085,-0.04392623897059096,0.27598853232367515,-6.276996909640909,-19.739208794491844,6.283185307179576
0.508,-0.9987588175617836,-0.05020236886234737,0.31542145320389464,-6.27513899535714,-19.739208794492978,6.283185307179576
0.509,-0.9984236825664007,-0.05647651696130524,0.35484192284958427,-6.273033363157074,-19.739208794494264,6.283185307179576
0.51,-0.9980491337160845,-0.06274843558866151,0.3942483851408145,-6.270680096155443,-19.739208794495703,6.283185307179576
0.511,-0.9976351857961191,-0.06901787715361613,0.4336392845104967,-6.26807928724177,-19.739208794497298,6.2831853071795765
0.512,-0.9971818551470636,-0.07528459416314505,0.47301306600577847,-6.265231039076698,-19.73920879449904,6.2831853071795765
0.513,-0.9966891596641075,-0.08154833923176952,0.512368175349414,-6.262135464087945,-19.739208794500932,6.2831853071795765
0.514,-0.9961571187963647,-0.08780886509132094,0.5517030590011089,-6.258792684465863,-19.73920879450298,6.2831853071795765
0.515,-0.9955857535461053,-0.09406592460070123,0.5910161642188347,-6.255202832158621,-19.73920879450517,6.283185307179577
0.516,-0.9949750864679271,-0.10031927075563817,0.6303059391201127,-6.251366048866993,-19.739208794507523,6.283185307179577
0.517,-0.9943251416678651,-0.10656865669843521,0.6695708327432636,-6.247282486038773,-19.739208794510024,6.283185307179578
0.518,-0.9936359448024406,-0.11281383572771571,0.7088092951086211,-6.2429523048627935,-19.73920879451267,6.283185307179577
0.519,-0.9929075230776478,-0.1190545613081608,0.7480197772797067,-6.238375676262569,-19.73920879451548,6.283185307179577
0.52,-0.9921399052478811,-0.12529058708024085,0.7872007314243625,-6.23355278088955,-19.739208794518426,6.283185307179577
0.521,-0.9913331216147991,-0.1315216668699399,0.8263506108758422,-6.228483809115994,-19.739208794521534,6.283185307179577
0.522,-0.9904872040261294,-0.13774755469847286,0.865467870193854,-6.223168961027457,-19.739208794524775,6.283185307179577
0.523,-0.9896021858744114,-0.14396800479199484,0.9045509652255572,-6.217608446414893,-19.739208794528192,6.283185307179577
0.524,-0.9886781020956783,-0.15018277159130264,0.9435983531665069,-6.2118024847663795,-19.739208794531734,6.283185307179577
0.525,-0.9877149891680784,-0.15639160976152758,0.9826084926215448,-6.205751305258458,-19.739208794535443,6.283185307179578
0.526,-0.9867128851104352,-0.16259427420181954,1.0215798436656367,-6.199455146747088,-19.739208794539298,6.283185307179578
0.527,-0.985671829480747,-0.16879052005502176,1.0605108679046493,-6.192914257758222,-19.7392087945433,6.283185307179577
0.528,-0.9845918633746259,-0.174980102717336,1.0994000285360688,-6.186128896478002,-19.73920879454745,6.283185307179577
0.529,-0.983473029423675,-0.18116277784797777,1.1382457904096555,-6.17909933074257,-19.739208794551747,6.283185307179578
0.53,-0.9823153717938066,-0.18733830137882113,1.1770466200880336,-6.171825838027497,-19.739208794556205,6.283185307179577
0.531,-0.9811189361834989,-0.19350642952403274,1.215800985907214,-6.164308705436841,-19.73920879456081,6.283185307179577
0.532,-0.9798837698219921,-0.1996669187896948,1.2545073580370456,-6.156548229691808,-19.739208794565567,6.283185307179577
0.533,-0.9786099214674248,-0.20581952598341638,1.293164208541596,-6.148544717119054,-19.73920879457046,6.283185307179577
0.534,-0.9772974414049089,-0.21196400822393294,1.3317700114394564,-6.140298483638592,-19.7392087945755,6.283185307179578
0.535,-0.9759463814445458,-0.2181001229506936,1.37032324276397,-6.131809854751326,-19.739208794580694,6.283185307179577
0.536,-0.974556794919381,-0.2242276279334356,1.4088223806233808,-6.12307916552621,-19.73920879458604,6.283185307179578
0.537,-0.973128736683299,-0.230346281281746,1.4472659052609003,-6.114106760587025,-19.739208794591544,6.283185307179578
0.538,-0.9716622631088592,-0.23645584145460966,1.4856522991146899,-6.104892994098779,-19.739208794597175,6.283185307179578
0.539,-0.9701574320850697,-0.24255606726994355,1.5239800468777576,-6.095438229753733,-19.739208794602963,6.283185307179577
0.54,-0.9686143030151037,-0.2486467179141171,1.5622476355577648,-6.085742840757053,-19.739208794608903,6.283185307179578
0.541,-0.9670329368139542,-0.25472755295145766,1.6004535545367422,-6.075807209812079,-19.73920879461497,6.283185307179578
0.542,-0.9654133959060301,-0.2607983323337413,1.6385962956307119,-6.065631729105227,-19.73920879462121,6.283185307179578
0.543,-0.9637557442226927,-0.26685881640966813,1.6766743531492139,-6.055216800290511,-19.739208794627572,6.283185307179578
0.544,-0.9620600471997317,-0.2729087659343223,1.714686223954734,-6.044562834473697,-19.7392087946341,6.283185307179578
0.545,-0.9603263717747832,-0.2789479420786155,1.7526304075220307,-6.03367025219608,-19.73920879464077,6.283185307179578
0.546,-0.9585547863846876,-0.28497610643871446,1.7905054059973595,-6.022539483417889,-19.739208794647574,6.283185307179578
0.547,-0.9567453609627885,-0.29099302104545127,1.828309724257592,-6.011170967501321,-19.739208794654534,6.283185307179579
0.548,-0.9548981669361725,-0.2969984483737171,1.8660418699692265,-5.999565153193205,-19.739208794661636,6.283185307179578
0.549,-0.9530132772228501,-0.3029921513518377,1.903700353647289,-5.9877224986072966,-19.739208794668887,6.283185307179579
0.55,-0.9510907662288779,-0.3089738933709317,1.9412836887141225,-5.975643471206196,-19.73920879467628,6.283185307179578
0.551,-0.9491307098454218,-0.3149434382942501,1.978790391558061,-5.963328547782905,-19.73920879468382,6.283185307179578
0.552,-0.9471331854457617,-0.3209005504664975,2.0162189815919858,-5.950778214442016,-19.739208794691493,6.283185307179578
0.553,-0.9450982718822378,-0.32684499472313416,2.053567981311764,-5.937992966580525,-19.739208794699326,6.283185307179577
0.554,-0.9430260494831382,-0.3327765363996586,2.0908359163545644,-5.924973308868289,-19.73920879470729,6.283185307179577
0.555,-0.9409166000495287,-0.33869494134087075,2.1280213155570498,-5.9117197552281056,-19.739208794715395,6.283185307179579
0.556,-0.9387700068520242,-0.3445999759101148,2.165122711013443,-5.8982328288154395,-19.739208794723652,6.283185307179579
0.557,-0.9365863546275018,-0.3504914069985016,2.202138638133465,-5.884513061997777,-19.73920879473205,6.283185307179578
0.558,-0.9343657295757573,-0.35636900203411037,2.2390676357001404,-5.870560996333618,-19.73920879474059,6.283185307179579
0.559,-0.9321082193561016,-0.36223252899116887,2.2759082459274733,-5.856377182551107,-19.739208794749274,6.283185307179579
0.56,-0.9298139130839023,-0.3680817563992126,2.3126590145179833,-5.841962180526302,-19.739208794758092,6.283185307179578
0.561,-0.9274829013270656,-0.37391645335222146,2.3493184907201083,-5.8273165592610825,-19.739208794767066,6.283185307179579
0.562,-0.925115276102462,-0.37973638951773475,2.385885227385465,-5.812440896860694,-19.739208794776165,6.283185307179579
0.5630000000000001,-0.9227111308722946,-0.38554133514594285,2.4223577810259673,-5.797335780510937,-19.73920879478542,6.283185307179578
0.5640000000000001,-0.9202705605404101,-0.3913310610787566,2.4587347118708003,-5.782001806455001,-19.7392087947948,6.283185307179578
0.5650000000000001,-0.917793661448553,-0.39710533875885284,2.49501458392325,-5.766439579969929,-19.739208794804323,6.283185307179577
0.5660000000000001,-0.9152805313725636,-0.4028639402386965,2.5311959650173814,-5.750649715342742,-19.739208794813983,6.283185307179578
0.5670000000000001,-0.9127312695185182,-0.40860663818953835,2.5672774268745653,-5.73463283584619,-19.739208794823792,6.283185307179578
0.5680000000000001,-0.9101459765188145,-0.41433320591038886,2.6032575451598547,-5.718389573714166,-19.73920879483373,6.283185307179579
0.5690000000000001,-0.9075247544281986,-0.42004341733696665,2.639134899538203,-5.701920570116752,-19.739208794843805,6.283185307179579
0.5700000000000001,-0.904867706719738,-0.4257370470506223,2.674908073730525,-5.685226475134922,-19.73920879485402,6.283185307179579
0.5710000000000001,-0.9021749382807375,-0.4314138702872365,2.710575655569599,-5.668307947734886,-19.739208794864386,6.283185307179578
0.5720000000000001,-0.8994465554085989,-0.4370736629460921,2.746136237055805,-5.6511656557420915,-19.73920879487487,6.283185307179579
0.5730000000000001,-0.8966826658066259,-0.4427162015987207,2.7815884144127003,-5.633800275814868,-19.739208794885492,6.283185307179578
0.5740000000000001,-0.8938833785797735,-0.44834126349772185,2.8169307881424266,-5.616212493417725,-19.739208794896257,6.283185307179579
0.5750000000000001,-0.891048804230341,-0.4539486265855561,2.852161963080951,-5.598403002794306,-19.739208794907157,6.283185307179579
0.5760000000000001,-0.8881790546536116,-0.45953806950331044,2.887280548453133,-5.580372506939992,-19.739208794918202,6.283185307179579
0.577,-0.8852742431334348,-0.4651093715994361,2.9222851579276203,-5.5621217175741595,-19.73920879492936,6.283185307179579
0.578,-0.8823344843377564,-0.4706623129384588,2.957174409671569,-5.543651355112098,-19.739208794940666,6.283185307179579
0.579,-0.8793598943140918,-0.47619667430966034,2.9919469264051854,-5.52496214863658,-19.739208794952102,6.283185307179579
0.58,-0.8763505904849461,-0.481712237235732,3.0266013354560912,-5.506054835869092,-19.739208794963677,6.283185307179579
0.581,-0.8733066916431796,-0.48720878398139855,3.0611362688135024,-5.486930163140724,-19.73920879497538,6.28318530717958
0.582,-0.8702283179473191,-0.4926860975620134,3.0955503631822276,-5.467588885362717,-19.73920879498722,6.283185307179579
0.583,-0.8671155909168152,-0.49814396175212394,3.12984226003648,-5.4480317659966735,-19.739208794999183,6.283185307179579
0.584,-0.8639686334272462,-0.5035821610940068,3.164010605673499,-5.428259577024433,-19.739208795011294,6.283185307179579
0.585,-0.8607875697054682,-0.5090004809061729,3.198054051266986,-5.408273098917608,-19.739208795023515,6.283185307179579
0.586,-0.8575725253247122,-0.514398707291842,3.231971252920342,-5.388073120606782,-19.739208795035886,6.28318530717958
0.587,-0.8543236271996275,-0.5197766271473864,3.265760871719716,-5.367660439450382,-19.739208795048377,6.283185307179579
0.588,-0.8510410035812728,-0.5251340281707427,3.299421573786854,-5.347035861203213,-19.739208795061,6.283185307179579
0.589,-0.8477247840520538,-0.5304706988697928,3.33295203033175,-5.326200199984659,-19.73920879507375,6.283185307179579
0.59,-0.8443750995206092,-0.535786428570712,3.3663509177050965,-5.305154278246562,-19.739208795086633,6.283185307179578
0.591,-0.8409920822166436,-0.5410810074262858,3.399616917450532,-5.28389892674076,-19.73920879509965,6.283185307179579
0.592,-0.8375758656857082,-0.5463542264241935,3.432748716356683,-5.262434984486313,-19.73920879511278,6.283185307179579
0.593,-0.8341265847839302,-0.5516058773952585,3.465745006509002,-5.240763298736384,-19.73920879512605,6.283185307179578
0.594,-0.8306443756726901,-0.5568357530216662,3.498604485341392,-5.218884724944815,-19.739208795139433,6.283185307179578
0.595,-0.8271293758132474,-0.5620436468451481,3.5313258556876232,-5.196800126732362,-19.739208795152955,6.283185307179579
0.596,-0.8235817239613149,-0.5672293532751309,3.5639078258325374,-5.174510375852618,-19.739208795166594,6.283185307179578
0.597,-0.8200015601615823,-0.5723926675968533,3.5963491095630333,-5.152016352157612,-19.739208795180364,6.283185307179579
0.598,-0.8163890257421889,-0.5775333859794461,3.62864842621884,-5.1293189435630895,-19.73920879519425,6.283185307179579
0.599,-0.8127442633091447,-0.5826513054839795,3.6608045007430663,-5.106419046013471,-19.73920879520827,6.283185307179579
0.6,-0.8090674167407028,-0.5877462240714731,3.692816063732534,-5.083317563446498,-19.7392087952224,6.283185307179579
0.601,-0.8053586311816797,-0.5928179406108726,3.724681851487884,-5.060015407757564,-19.739208795236664,6.283185307179579
0.602,-0.801618053037727,-0.5978662548869883,3.7564006060634596,-5.036513498763723,-19.739208795251045,6.283185307179579
0.603,-0.7978458299695528,-0.6028909676084,3.7879710753169618,-5.012812764167398,-19.739208795265544,6.28318530717958
0.604,-0.7940421108870931,-0.6078918804153232,3.819392012958877,-4.988914139519768,-19.739208795280177,6.28318530717958
0.605,-0.790207045943635,-0.6128687958874396,3.8506621786016737,-4.9648185681838495,-19.73920879529492,6.283185307179579
0.606,-0.7863407865298897,-0.6178215175516909,3.8817803378087627,-4.940527001297273,-19.73920879530978,6.28318530717958
0.607,-0.7824434852680174,-0.6227498498900341,3.912745262143229,-4.916040397734742,-19.73920879532477,6.28318530717958
0.608,-0.7785152960056032,-0.6276535983471604,3.9435557292163215,-4.891359724070198,-19.739208795339877,6.28318530717958
0.609,-0.7745563738095848,-0.6325325693381746,3.9742105227357065,-4.866485954538677,-19.739208795355108,6.28318530717958
0.61,-0.7705668749601318,-0.6373865702562378,4.004708432553482,-4.841420070997863,-19.73920879537043,6.283185307179581
0.611,-0.7665469569444777,-0.6422154094801703,4.035048254713945,-4.816163062889338,-19.739208795385903,6.283185307179579
0.612,-0.7624967784507038,-0.6470188963820165,4.06522879150112,-4.790715927199541,-19.739208795401474,6.283185307179579
0.613,-0.7584164993614755,-0.6517968413345694,4.095248851486039,-4.765079668420421,-19.739208795417166,6.283185307179579
0.614,-0.7543062807477318,-0.6565490557188572,4.12510724957377,-4.739255298509799,-19.739208795432972,6.283185307179579
0.615,-0.750166284862328,-0.6612753519315889,4.154802807050205,-4.713243836851429,-19.739208795448896,6.283185307179579
0.616,-0.7459966751336313,-0.66597554339256,4.184334351628584,-4.687046310214775,-19.739208795464933,6.283185307179579
0.617,-0.7417976161590708,-0.6706494445520185,4.213700717495775,-4.660663752714488,-19.739208795481073,6.283185307179579
0.618,-0.7375692736986398,-0.6752968708979891,4.242900745358296,-4.634097205769596,-19.73920879549733,6.283185307179579
0.619,-0.7333118146683542,-0.6799176389635577,4.271933282488075,-4.607347718062409,-19.7392087955137,6.283185307179579
0.62,-0.7290254071336636,-0.6845115663341139,4.300797182767964,-4.5804163454971345,-19.739208795530182,6.283185307179579
0.621,-0.7247102203028182,-0.6890784716545519,4.329491306736971,-4.553304151158203,-19.73920879554678,6.283185307179579
0.622,-0.7203664245201896,-0.6936181746364303,4.358014521635253,-4.52601220526832,-19.739208795563492,6.283185307179578
0.623,-0.7159941912595477,-0.6981304960650886,4.386365701448827,-4.4985415851462305,-19.739208795580296,6.283185307179578
0.624,-0.7115936931172919,-0.7026152578067227,4.414543726954022,-4.4708933751641995,-19.739208795597218,6.283185307179578
0.625,-0.7071651038056396,-0.707072282815417,4.442547485761667,-4.443068666705225,-19.739208795614253,6.283185307179577
0.626,-0.7027085981457686,-0.7115013951401332,4.4703758723609965,-4.4150685581199625,-19.739208795631388,6.283185307179577
0.627,-0.6982243520609176,-0.7159024199316569,4.498027788163301,-4.386894154683383,-19.739208795648636,6.283185307179577
0.628,-0.693712542569442,-0.7202751834494999,4.525502141545292,-4.358546568551153,-19.739208795665984,6.283185307179577
0.629,-0.689173347777827,-0.7246195130687592,4.552797847892198,-4.3300269187157445,-19.73920879568344,6.283185307179577
0.63,-0.6846069468736576,-0.7289352372869314,4.579913829640581,-4.301336330962273,-19.739208795700993,6.283185307179577
0.631,-0.6800135201185459,-0.7332221857306838,4.6068490163208775,-4.272475937824073,-19.739208795718653,6.283185307179577
0.632,-0.6753932488410159,-0.7374801891625796,4.6336023445996615,-4.243446878537999,-19.739208795736424,6.283185307179577
0.633,-0.6707463154293466,-0.7417090794877598,4.660172758321616,-4.214250298999471,-19.739208795754287,6.283185307179578
0.634,-0.6660729033243726,-0.7459086897605786,4.686559208551236,-4.184887351717247,-19.739208795772264,6.283185307179577
0.635,-0.6613731970122441,-0.7500788541911942,4.712760653614231,-4.155359195767943,-19.739208795790343,6.283185307179577
0.636,-0.6566473820171441,-0.7542194081521144,4.738776059138656,-4.125666996750289,-19.739208795808512,6.283185307179577
0.637,-0.6518956448939667,-0.7583301881846948,4.764604398095747,-4.095811926739129,-19.739208795826784,6.283185307179577
0.638,-0.6471181732209526,-0.7624110320055926,4.790244650840459,-4.065795164239167,-19.73920879584516,6.283185307179576
0.639,-0.6423151555922857,-0.7664617785131731,4.815695805151732,-4.035617894138453,-19.739208795863625,6.2831853071795765
0.64,-0.6374867816106491,-0.7704822677938695,4.840956856272443,-4.005281307661627,-19.739208795882192,6.283185307179576
0.641,-0.6326332418797408,-0.7744723411284964,4.866026806949083,-3.9747866023229017,-19.73920879590086,6.283185307179576
0.642,-0.6277547279967509,-0.7784318409985154,4.890904667471121,-3.9441349818788054,-19.739208795919613,6.283185307179576
0.643,-0.6228514325447986,-0.782360611092254,4.91558945571008,-3.9133276562806745,-19.73920879593847,6.283185307179576
0.644,-0.6179235490853308,-0.7862584963110767,4.940080197158314,-3.882365841626902,-19.73920879595742,6.283185307179576
0.645,-0.612971272150482,-0.7901253427755078,4.964375924967478,-3.851250760114944,-19.739208795976467,6.283185307179576
0.646,-0.6079947972353958,-0.7939609978313066,4.988475679986705,-3.819983639993085,-19.7392087959956,6.283185307179576
0.647,-0.6029943207905086,-0.797765310055494,5.01237851080047,-3.7885657155119623,-19.73920879601483,6.283185307179576
